price,units_sold,discount,competitor_price,marketing_spend,season,region
161,165,6,166,8326,Festival,East
158,178,2,148,9682,Festival,North
114,152,7,118,3808,Festival,North
130,155,0,140,4428,Festival,South
64,252,0,64,9825,Festival,North
149,146,13,131,4499,Summer,North
81,204,5,72,3172,Winter,North
145,167,9,164,6986,Winter,South
177,151,24,181,4907,Winter,North
195,150,27,191,5699,Winter,East
162,177,13,179,8081,Festival,North
132,151,3,147,6224,Winter,West
92,188,5,107,4468,Winter,North
165,174,15,163,6760,Festival,North
127,173,27,108,1490,Festival,East
107,202,20,103,5263,Festival,South
82,271,27,91,8769,Winter,South
63,255,0,52,9950,Festival,North
181,89,5,195,2197,Festival,East
108,150,8,123,2904,Summer,North
132,164,14,144,6269,Summer,South
183,98,11,163,2650,Winter,South
170,115,2,167,4191,Festival,West
132,129,10,115,1027,Winter,West
76,224,14,82,7260,Summer,East
129,146,2,133,3750,Summer,East
183,136,13,190,3879,Festival,South
62,202,1,63,5357,Winter,South
113,201,28,117,3832,Summer,South
196,85,3,192,4109,Festival,North
129,210,25,120,6758,Winter,West
172,149,18,167,3921,Festival,West
92,164,11,108,2433,Festival,South
138,148,1,133,5428,Summer,South
197,158,16,193,8698,Winter,West
144,181,2,154,9111,Summer,East
51,219,9,45,4536,Winter,South
169,181,15,161,7863,Winter,South
71,217,21,90,2181,Festival,East
164,132,8,170,4405,Festival,South
106,182,10,106,4914,Winter,West
121,198,20,102,4722,Festival,West
56,212,14,43,3642,Summer,East
168,159,2,154,8577,Winter,West
163,141,15,152,4711,Summer,East
65,247,29,48,3960,Festival,East
132,183,20,147,5830,Winter,West
121,219,20,135,6458,Festival,East
173,115,20,155,2619,Summer,West
162,194,27,159,7138,Winter,East
61,235,11,64,7680,Festival,East
175,149,22,186,3340,Summer,East
102,169,4,115,2728,Summer,West
124,146,6,105,4585,Festival,South
182,85,8,163,1201,Winter,North
76,246,20,65,6985,Festival,South
189,159,17,191,7175,Winter,East
194,142,20,188,4160,Summer,West
183,98,7,174,2713,Summer,East
146,186,11,142,8872,Summer,South
54,276,19,51,8839,Festival,North
106,192,1,99,7859,Festival,South
127,126,9,123,1752,Festival,West
118,160,18,112,1114,Summer,West
167,154,8,158,6341,Winter,South
169,175,24,164,4980,Festival,South
108,228,23,119,7325,Festival,North
82,198,7,84,3818,Festival,East
111,188,23,128,1468,Summer,West
99,167,23,112,1425,Winter,West
161,203,23,174,9141,Winter,North
68,170,0,63,2575,Winter,West
172,98,5,185,1833,Festival,West
96,209,11,115,5106,Festival,South
82,212,24,68,4703,Winter,South
190,111,23,202,2408,Summer,North
133,185,18,116,4481,Winter,West
184,168,26,170,7185,Festival,North
128,205,16,125,6821,Winter,East
63,235,1,46,7844,Winter,East
196,144,10,186,7395,Winter,North
177,198,17,176,9795,Summer,West
103,169,22,93,1212,Festival,East
197,167,27,191,7411,Festival,West
78,234,21,74,5801,Winter,South
73,191,10,86,2758,Festival,North
131,175,17,122,6780,Summer,East
112,228,7,119,9973,Winter,West
154,147,14,168,2526,Summer,South
106,151,8,93,1840,Winter,North
185,102,14,191,2341,Winter,East
111,148,6,112,2500,Winter,South
66,281,19,69,9121,Summer,North
115,209,12,96,6559,Festival,East
55,248,12,65,6926,Festival,West
107,209,0,108,9707,Festival,South
118,216,19,98,8675,Festival,South
111,192,3,104,7457,Summer,West
131,171,23,135,4256,Festival,South
120,140,3,135,3594,Festival,South
180,117,3,195,4656,Winter,North
59,217,12,41,3086,Summer,West
147,130,1,131,4155,Winter,South
138,237,27,118,8188,Festival,West
84,240,25,82,7396,Winter,North
51,239,22,63,1978,Festival,North
173,121,14,182,4047,Winter,West
73,186,3,64,3589,Summer,West
123,177,26,112,3006,Winter,East
71,234,5,84,7783,Winter,North
88,203,2,83,6942,Winter,South
69,204,6,88,3599,Winter,North
90,197,5,98,3508,Festival,North
197,149,2,191,9471,Winter,East
157,101,3,147,2193,Summer,West
196,145,9,209,6915,Winter,North
133,165,29,148,3045,Summer,East
160,194,20,169,8796,Winter,West
115,216,8,129,9439,Festival,North
102,259,29,90,8602,Summer,East
83,182,5,80,4672,Summer,North
199,185,28,197,8181,Winter,South
116,155,19,134,1044,Festival,West
183,135,26,166,3085,Festival,West
76,228,10,61,5511,Summer,North
59,234,6,71,7388,Winter,East
122,234,17,133,8775,Festival,East
145,150,3,140,6371,Festival,South
97,217,4,87,8948,Festival,South
119,175,3,120,7223,Winter,East
149,125,3,164,5323,Winter,West
108,235,26,110,7626,Summer,South
51,263,12,56,9814,Winter,North
114,231,15,124,9049,Festival,North
132,220,24,140,8091,Summer,West
59,286,13,43,9676,Winter,West
102,223,10,119,9216,Festival,South
128,173,28,132,2225,Festival,North
108,150,1,121,2248,Summer,West
199,191,21,190,9970,Summer,North
97,210,13,98,6026,Winter,South
198,115,23,186,3842,Winter,West
172,181,23,171,6698,Summer,East
71,218,26,79,2582,Summer,North
149,146,6,157,5848,Festival,West
147,187,25,153,4138,Winter,South
74,233,10,70,5755,Festival,East
77,160,3,61,2517,Summer,West
162,155,6,154,5642,Summer,North
94,241,28,88,6196,Summer,North
117,191,15,111,4768,Winter,South
56,295,25,53,7198,Summer,North
98,220,5,79,9072,Summer,East
186,171,26,188,6558,Winter,South
132,135,5,124,2343,Summer,South
178,140,1,161,6490,Winter,West
187,159,23,191,6335,Summer,South
122,134,7,112,1048,Winter,West
95,243,29,86,6916,Winter,South
155,148,26,147,3510,Winter,West
81,212,6,69,7225,Winter,West
55,247,26,72,4660,Festival,West
194,130,24,179,2746,Winter,East
123,243,23,112,9687,Winter,West
163,181,13,165,9170,Winter,East
76,162,8,70,1633,Winter,West
103,221,14,105,7980,Summer,West
134,187,24,153,3720,Summer,East
176,104,21,192,1175,Winter,East
160,203,17,173,9830,Winter,East
64,258,11,59,9152,Festival,East
181,146,22,192,4357,Winter,West
142,194,18,159,5392,Winter,West
172,143,12,191,6379,Winter,South
122,187,6,106,6970,Summer,South
196,187,24,192,9666,Winter,West
141,130,9,142,2958,Winter,South
66,282,29,84,7679,Festival,East
92,246,9,89,8348,Summer,South
170,134,1,177,6884,Festival,East
90,248,13,82,9540,Winter,West
88,248,12,68,9828,Festival,South
162,162,21,160,4614,Winter,East
160,166,28,173,4820,Winter,West
96,187,5,79,5322,Summer,West
112,195,8,94,6467,Festival,East
159,153,12,148,6502,Winter,East
118,211,8,125,7379,Festival,West
92,188,12,105,2204,Summer,North
83,238,4,101,7449,Winter,North
89,255,13,87,9539,Summer,East
110,146,4,125,2203,Festival,South
111,202,8,93,7558,Festival,East
107,148,7,109,1982,Festival,West
124,221,6,120,9923,Winter,East
65,237,7,51,7528,Winter,North
131,212,21,136,7655,Winter,East
143,161,2,140,6599,Summer,North
97,227,22,82,6690,Festival,South
187,181,23,197,6905,Festival,South
131,196,14,139,7331,Festival,South
87,248,7,75,9644,Summer,East
176,101,0,190,5073,Winter,North
68,196,6,64,3894,Summer,East
112,174,18,103,3234,Festival,South
126,183,1,141,8631,Festival,East
180,139,13,183,6859,Summer,North
151,217,17,140,9355,Winter,West
114,196,29,123,2447,Winter,North
169,89,14,177,1101,Festival,South
140,196,13,158,8434,Summer,South
57,281,23,46,8320,Winter,South
122,169,24,140,1535,Summer,East
183,173,18,190,8500,Festival,North
156,171,29,153,2700,Festival,East
138,215,18,134,8039,Festival,South
88,274,21,78,8114,Festival,North
162,184,26,142,8469,Winter,West
77,276,25,73,7492,Festival,South
146,176,16,161,5344,Winter,North
86,201,21,101,2971,Winter,North
186,119,27,174,1712,Summer,South
131,176,18,138,4655,Festival,West
105,242,26,117,7241,Winter,North
134,192,15,116,7472,Summer,North
51,268,19,38,8760,Summer,West
107,203,24,92,4648,Festival,South
156,169,18,141,6124,Festival,North
172,164,0,180,9650,Summer,South
163,132,18,179,3843,Winter,East
156,183,6,147,8973,Festival,East
86,191,28,74,1592,Summer,West
128,160,22,126,1497,Summer,South
141,144,10,137,3134,Winter,North
67,187,4,78,3449,Winter,West
147,204,29,161,6412,Summer,East
112,233,16,105,8448,Winter,South
199,107,10,194,5292,Festival,West
188,108,23,188,1026,Summer,West
53,236,25,44,3253,Winter,South
184,128,7,187,4642,Winter,North
110,181,9,123,4655,Winter,North
156,107,11,143,2086,Winter,North
103,243,9,103,9022,Summer,South
137,154,12,124,3015,Winter,East
117,205,25,124,6067,Festival,West
178,157,17,173,8123,Festival,South
104,203,9,93,8084,Summer,North
52,229,18,46,4463,Summer,North
170,156,19,153,5341,Festival,West
178,164,16,183,7421,Festival,West
151,179,19,145,5467,Summer,West
87,196,15,102,3896,Festival,West
134,139,4,145,4128,Festival,West
182,112,2,199,5255,Summer,South
141,235,29,124,7880,Summer,North
70,200,26,58,2334,Winter,North
158,196,14,172,9709,Winter,South
96,267,25,103,8078,Festival,East
133,119,1,149,2288,Summer,North
132,214,12,120,9937,Winter,East
84,233,21,65,6647,Festival,East
118,197,7,100,6928,Festival,East
178,154,22,162,5802,Festival,East
189,112,26,178,1697,Festival,North
76,225,29,83,1474,Summer,North
105,224,16,99,8696,Festival,South
72,240,3,65,7532,Winter,North
70,278,18,72,9702,Summer,South
110,251,21,102,9729,Festival,East
112,200,24,107,3944,Winter,South
171,145,8,180,6632,Winter,South
101,221,22,120,6384,Summer,North
137,145,14,124,2366,Summer,South
104,186,27,100,2061,Summer,East
95,177,8,104,3307,Winter,North
81,217,23,77,1307,Winter,North
104,176,20,118,1303,Festival,North
145,172,8,125,7486,Summer,West
182,148,13,185,6566,Summer,East
85,234,22,89,6157,Summer,South
159,159,20,140,4891,Summer,West
155,172,15,159,6724,Winter,North
107,237,23,100,7280,Summer,West
88,246,22,106,6350,Winter,West
129,217,24,141,5133,Winter,South
146,150,25,142,1104,Summer,East
162,185,16,172,9446,Winter,West
110,208,12,99,8571,Winter,East
186,142,8,171,7601,Summer,East
55,270,14,73,7671,Summer,North
158,181,6,162,9782,Festival,North
84,228,0,101,9716,Winter,South
88,234,0,104,9561,Winter,South
199,88,4,208,3963,Festival,West
167,221,23,180,9855,Festival,North
54,174,8,51,1689,Summer,East
136,195,11,139,7743,Festival,East
125,128,5,131,3588,Summer,West
106,197,27,112,2535,Summer,North
176,122,12,194,3028,Summer,South
78,199,25,78,2856,Winter,West
136,164,27,134,4186,Winter,East
190,108,7,208,3769,Summer,North
95,227,14,97,7085,Festival,South
165,141,5,183,7486,Winter,South
161,208,26,155,8241,Winter,East
94,169,5,75,3987,Festival,East
194,140,3,208,9135,Winter,East
153,165,10,152,7090,Festival,East
134,137,20,141,1780,Festival,South
183,174,29,177,5405,Winter,North
157,129,17,152,3153,Festival,South
67,248,2,79,9747,Festival,East
143,139,2,134,4296,Summer,North
199,133,29,217,4313,Summer,South
82,208,11,100,5492,Winter,North
175,179,26,174,7296,Festival,South
171,156,20,179,3583,Winter,North
187,157,29,169,4043,Winter,South
164,202,20,148,8569,Summer,South
77,240,5,58,6979,Festival,West
60,217,20,62,2169,Winter,East
96,216,27,101,4262,Winter,West
176,135,5,181,8036,Summer,South
196,127,7,182,7726,Summer,East
167,146,14,156,5022,Summer,South
192,183,17,176,9392,Winter,West
175,120,19,166,2890,Festival,North
121,267,28,132,9203,Summer,North
156,151,15,166,6171,Summer,East
186,134,5,187,7664,Festival,West
82,275,27,78,8307,Winter,West
68,259,20,67,7243,Winter,South
123,183,16,122,4556,Festival,East
147,182,8,134,8304,Summer,North
190,150,18,203,5966,Festival,West
178,102,17,180,1365,Winter,South
142,221,24,159,9051,Winter,East
97,174,22,104,1656,Summer,West
113,232,4,105,9352,Summer,West
110,258,27,118,9366,Festival,North
88,188,5,75,4470,Winter,West
177,128,11,167,5060,Winter,North
137,192,10,134,6599,Festival,West
75,185,15,79,1544,Summer,South
66,262,19,67,7426,Winter,South
120,154,16,134,2761,Winter,South
62,225,19,70,1956,Summer,East
118,220,8,118,9643,Winter,East
75,249,0,61,9176,Summer,South
98,253,25,89,8791,Festival,South
56,247,2,71,9273,Summer,South
107,171,20,110,2236,Summer,North
98,221,22,109,5911,Festival,South
152,173,8,158,7277,Winter,East
102,154,21,113,1446,Winter,North
111,178,18,122,3165,Summer,South
66,189,12,77,2619,Summer,East
74,203,22,79,2793,Festival,North
180,156,13,170,7005,Festival,North
78,195,19,75,1645,Winter,East
166,125,18,184,1378,Winter,East
75,238,29,59,3655,Festival,North
173,188,22,168,8109,Summer,East
193,137,26,183,4584,Festival,North
74,204,26,88,2140,Winter,North
103,182,6,93,4735,Summer,North
122,122,3,124,1661,Festival,North
169,155,11,182,6436,Winter,South
105,251,22,101,9203,Summer,East
114,202,26,103,6209,Summer,South
142,131,13,139,1387,Summer,South
135,127,1,122,4023,Summer,South
129,162,0,134,5735,Summer,South
157,202,27,139,9291,Festival,North
167,194,17,170,7471,Summer,North
132,164,19,114,3771,Festival,North
196,113,7,213,5169,Summer,West
64,228,2,45,8263,Winter,North
180,172,25,194,7235,Summer,South
188,116,5,184,5019,Festival,West
79,229,21,67,5270,Winter,West
106,206,12,121,6856,Winter,West
195,78,8,196,1034,Festival,North
177,162,8,187,8618,Winter,South
97,208,19,110,4380,Festival,North
185,126,8,188,6476,Summer,East
71,263,14,59,8543,Summer,West
55,222,12,36,4176,Festival,East
153,217,21,153,9367,Summer,West
85,197,15,98,3153,Winter,West
128,167,1,134,5687,Summer,East
165,148,25,181,2586,Summer,East
106,220,13,92,9056,Winter,North
98,231,26,99,6422,Winter,East
131,154,5,114,4658,Summer,East
115,133,1,108,1952,Summer,South
126,172,7,139,7270,Summer,East
94,184,3,96,6365,Festival,North
128,187,20,132,3871,Festival,West
69,250,23,49,3978,Summer,West
172,111,13,166,3970,Summer,South
116,188,10,127,5908,Winter,North
132,170,23,125,2959,Summer,West
52,284,27,52,6182,Summer,South
113,158,13,99,1805,Festival,West
89,200,11,104,4100,Festival,North
108,146,15,108,2575,Festival,East
111,219,5,130,9791,Winter,South
181,120,19,172,3615,Summer,East
109,202,0,103,9803,Festival,North
165,143,11,159,6626,Winter,North
124,212,6,120,9752,Summer,West
171,96,7,184,1626,Summer,West
156,176,8,170,7884,Winter,South
145,120,1,163,3811,Summer,West
140,159,16,157,2610,Winter,West
179,184,19,172,9866,Winter,North
111,131,12,95,1048,Festival,North
98,155,4,107,2386,Winter,South
186,91,9,169,2902,Festival,East
141,171,11,135,5722,Summer,South
173,140,16,191,5372,Festival,North
110,194,20,124,4842,Winter,North
97,206,5,86,8069,Festival,South
185,101,2,166,5311,Summer,South
107,262,27,110,9421,Festival,East
150,198,14,157,8806,Summer,North
161,150,6,162,7466,Winter,West
111,247,29,122,8997,Festival,North
88,218,5,98,7368,Summer,West
107,151,3,105,2685,Summer,West
148,216,18,148,9139,Festival,West
93,184,4,75,6133,Festival,East
78,231,2,63,9824,Festival,South
108,206,25,119,3422,Festival,West
120,198,24,101,3750,Festival,South
141,194,8,144,9524,Summer,West
58,227,5,64,7309,Winter,East
176,173,12,164,9698,Summer,West
183,148,26,175,5212,Festival,South
194,114,21,187,1942,Festival,East
193,204,27,183,9827,Winter,South
180,139,29,173,2462,Festival,South
70,259,19,65,8471,Winter,South
113,136,3,102,2991,Festival,West
139,148,1,138,6390,Summer,East
85,184,25,80,1112,Winter,East
111,201,3,124,8183,Summer,East
125,154,7,120,3263,Festival,North
62,278,12,55,9618,Summer,North
60,223,9,67,6254,Summer,East
103,183,17,100,3811,Summer,West
65,176,8,70,1833,Winter,North
57,304,29,74,8227,Winter,West
153,158,0,139,9421,Winter,West
108,190,12,121,5254,Summer,North
106,175,17,92,3518,Summer,South
89,201,14,101,4667,Festival,South
179,86,1,193,2041,Winter,South
143,163,10,161,6112,Festival,North
187,115,28,187,1707,Summer,West
93,243,13,100,8458,Winter,North
188,116,21,199,2383,Festival,East
129,152,14,124,2302,Summer,West
130,205,13,119,8118,Summer,North
51,275,15,53,9868,Summer,West
189,141,22,183,3564,Winter,North
164,145,28,149,2260,Winter,East
139,167,14,151,4203,Festival,East
72,188,18,90,1357,Summer,East
195,165,26,186,6404,Winter,South
111,201,8,126,6412,Winter,East
162,129,4,172,4234,Summer,South
177,158,4,166,9083,Summer,West
111,141,10,124,1418,Festival,West
87,259,27,76,8906,Festival,West
110,203,19,100,6587,Festival,North
178,166,24,171,4955,Winter,North
198,105,23,180,2593,Winter,South
171,181,27,183,5602,Winter,South
159,100,3,145,1244,Winter,South
62,248,19,45,5572,Winter,North
149,134,17,167,1614,Summer,North
184,101,24,173,1249,Festival,West
71,209,2,65,7620,Festival,East
123,169,3,118,6869,Festival,East
181,167,13,198,6971,Festival,North
72,183,6,55,1510,Summer,East
168,185,25,151,6968,Winter,West
119,190,7,134,5869,Winter,East
133,215,23,139,8505,Winter,South
150,192,15,151,8647,Festival,West
133,158,19,134,1073,Festival,North
77,226,14,73,3878,Summer,South
185,133,6,198,6141,Summer,North
50,225,25,61,3126,Winter,North
112,187,16,97,3204,Winter,South
71,257,21,83,7470,Winter,West
119,200,21,106,4679,Winter,North
174,194,21,189,9089,Winter,South
198,93,11,182,1984,Winter,South
145,141,17,129,2298,Festival,North
128,256,23,117,8548,Summer,North
54,274,13,73,8187,Summer,West
109,177,14,95,4955,Festival,South
169,143,14,160,6713,Winter,East
95,162,4,104,4687,Winter,East
183,129,15,187,4045,Winter,North
105,210,4,112,7716,Summer,North
159,79,1,151,3085,Summer,West
153,203,19,154,7533,Winter,East
126,193,27,123,3727,Winter,North
195,121,24,201,1376,Festival,North
51,245,8,38,7992,Winter,East
57,266,21,42,6700,Festival,North
124,212,26,114,5690,Winter,East
174,107,8,182,3794,Winter,East
87,144,3,71,2065,Winter,West
76,223,14,62,4682,Festival,East
69,253,10,70,8637,Festival,North
189,73,0,172,2051,Festival,South
92,272,17,103,9820,Summer,South
80,282,28,78,9080,Summer,South
140,124,0,152,3373,Winter,West
110,207,7,90,7762,Festival,North
158,215,24,145,9058,Festival,West
140,178,15,151,7468,Winter,West
144,184,25,153,4974,Winter,West
192,188,27,199,7659,Winter,North
193,174,21,204,8828,Winter,North
62,238,17,66,5841,Festival,North
162,151,21,175,2951,Summer,South
84,198,8,96,4921,Festival,East
198,101,11,190,4424,Summer,North
97,227,18,101,7725,Winter,North
