price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
133,227,29,134,8623,-1,21.804511278195488,True,False,True,False,False
85,137,0,72,1220,13,0.0,True,False,False,False,False
157,133,16,141,1875,16,10.191082802547772,False,True,False,False,True
155,131,15,143,2196,12,9.67741935483871,False,True,True,False,False
135,126,8,135,3709,0,5.9259259259259265,True,False,False,False,False
184,155,24,191,3731,-7,13.043478260869565,True,False,False,True,False
63,198,20,46,1335,17,31.746031746031743,False,True,False,True,False
169,164,8,172,9416,-3,4.733727810650888,False,True,True,False,False
187,182,26,174,8014,13,13.903743315508022,False,False,False,True,False
129,172,22,125,2247,4,17.05426356589147,False,False,True,False,False
193,164,8,206,9180,-13,4.145077720207254,False,True,False,True,False
155,148,11,154,4957,1,7.096774193548387,True,False,False,False,False
119,255,22,114,8111,5,18.487394957983195,False,False,False,True,False
93,225,8,82,5589,11,8.60215053763441,False,False,False,False,False
122,163,14,135,2886,-13,11.475409836065573,False,True,True,False,False
94,139,1,83,1310,11,1.0638297872340425,True,False,False,True,False
156,117,10,165,2604,-9,6.41025641025641,True,False,False,False,True
133,178,10,142,6659,-9,7.518796992481203,False,True,False,False,True
131,173,7,135,4982,-4,5.343511450381679,True,False,False,False,True
156,218,22,142,9560,14,14.102564102564102,False,True,False,True,False
70,208,5,69,4546,1,7.142857142857142,True,False,False,False,False
56,260,20,52,5841,4,35.714285714285715,False,True,True,False,False
119,220,19,101,7174,18,15.966386554621847,True,False,False,True,False
176,145,6,195,6351,-19,3.4090909090909087,False,True,True,False,False
192,148,2,207,9017,-15,1.0416666666666665,False,True,True,False,False
197,81,7,202,1997,-5,3.5532994923857872,True,False,False,True,False
192,113,17,181,1496,11,8.854166666666668,False,True,False,False,False
198,127,16,211,6685,-13,8.080808080808081,False,False,False,False,True
169,107,10,162,1963,7,5.9171597633136095,True,False,True,False,False
177,77,1,164,2198,13,0.5649717514124294,False,True,True,False,False
191,173,24,197,6910,-6,12.56544502617801,True,False,False,True,False
106,203,20,95,6484,11,18.867924528301888,True,False,True,False,False
107,184,26,101,1576,6,24.299065420560748,False,True,False,True,False
70,236,23,86,4160,-16,32.857142857142854,False,False,True,False,False
131,153,18,132,1053,-1,13.740458015267176,True,False,False,False,False
118,125,6,128,1228,-10,5.084745762711865,False,False,False,False,False
180,217,17,161,9970,19,9.444444444444445,False,False,False,False,True
136,119,7,146,1984,-10,5.147058823529411,False,True,False,False,True
98,232,13,91,9660,7,13.26530612244898,False,True,False,False,False
196,95,6,185,3467,11,3.061224489795918,True,False,False,False,True
164,136,27,173,1531,-9,16.463414634146343,False,True,False,False,True
138,238,20,153,9028,-15,14.492753623188406,True,False,False,False,True
134,146,27,153,1561,-19,20.149253731343283,True,False,False,False,False
177,121,26,171,1089,6,14.689265536723164,False,False,False,False,True
189,130,3,182,6735,7,1.5873015873015872,False,True,False,True,False
166,133,16,176,4145,-10,9.63855421686747,False,True,False,False,True
176,76,4,184,2292,-8,2.272727272727273,True,False,False,True,False
120,191,11,126,5110,-6,9.166666666666666,False,False,False,False,True
135,184,8,135,8496,0,5.9259259259259265,False,True,False,True,False
82,280,25,70,8559,12,30.48780487804878,False,False,False,False,True
130,172,19,129,4781,1,14.615384615384617,False,False,False,True,False
110,183,12,124,5067,-14,10.909090909090908,True,False,False,False,True
110,212,24,104,4505,6,21.818181818181817,False,True,False,True,False
147,173,27,150,3391,-3,18.367346938775512,False,True,False,False,False
77,185,17,72,2218,5,22.07792207792208,False,True,True,False,False
92,231,19,107,6155,-15,20.652173913043477,False,False,True,False,False
135,118,8,125,3252,10,5.9259259259259265,False,True,False,False,False
66,190,3,53,4891,13,4.545454545454546,True,False,False,False,False
147,157,20,129,1775,18,13.60544217687075,False,False,False,True,False
147,194,26,145,6229,2,17.687074829931973,False,True,False,True,False
114,224,7,96,9416,18,6.140350877192982,False,False,False,False,True
123,194,0,138,8553,-15,0.0,False,False,False,False,True
134,131,16,138,1063,-4,11.940298507462686,False,False,True,False,False
54,233,24,69,2787,-15,44.44444444444444,True,False,True,False,False
51,244,8,41,8091,10,15.686274509803921,False,True,False,True,False
71,243,19,66,6056,5,26.76056338028169,False,True,False,True,False
161,180,12,157,9069,4,7.453416149068323,False,False,False,False,False
106,187,1,109,4915,-3,0.9433962264150944,False,True,False,True,False
115,135,12,111,1092,4,10.434782608695652,False,False,False,False,True
123,149,8,122,2677,1,6.504065040650407,False,False,False,False,False
147,202,29,148,6508,-1,19.727891156462583,False,False,False,True,False
193,159,19,178,6730,15,9.844559585492227,True,False,False,False,True
161,116,5,147,4864,14,3.1055900621118013,False,True,False,False,True
174,172,27,167,5936,7,15.517241379310345,False,False,True,False,False
135,121,0,125,2401,10,0.0,False,True,False,False,False
125,182,27,116,2606,9,21.6,True,False,True,False,False
137,162,24,121,1897,16,17.51824817518248,True,False,False,False,False
87,185,4,71,5587,16,4.597701149425287,False,False,False,False,False
108,161,2,107,4713,1,1.8518518518518516,True,False,True,False,False
187,97,3,181,4131,6,1.6042780748663104,True,False,True,False,False
148,114,0,153,2532,-5,0.0,True,False,False,True,False
112,225,13,124,7535,-12,11.607142857142858,True,False,False,False,False
98,201,8,107,8286,-9,8.16326530612245,True,False,False,True,False
81,217,29,84,2798,-3,35.80246913580247,True,False,False,False,False
184,183,23,186,9162,-2,12.5,False,True,False,False,True
70,165,3,58,2351,12,4.285714285714286,True,False,False,True,False
69,261,17,51,8051,18,24.637681159420293,False,True,True,False,False
176,164,13,191,7858,-15,7.386363636363637,False,False,False,False,True
117,159,24,103,1598,14,20.51282051282051,True,False,True,False,False
159,97,3,160,3044,-1,1.8867924528301887,True,False,False,False,True
165,133,24,158,1258,7,14.545454545454545,False,True,False,False,True
192,109,9,200,5571,-8,4.6875,True,False,False,True,False
169,151,2,164,9003,5,1.183431952662722,False,True,True,False,False
128,230,22,141,7968,-13,17.1875,False,True,False,True,False
165,153,6,154,7176,11,3.6363636363636362,True,False,False,False,True
141,201,9,127,8042,14,6.382978723404255,False,False,False,False,False
63,268,12,67,9579,-4,19.047619047619047,False,False,False,False,False
174,107,3,180,1797,-6,1.7241379310344827,False,False,False,False,True
107,213,17,101,6713,6,15.887850467289718,False,True,True,False,False
77,253,10,88,8311,-11,12.987012987012985,False,True,True,False,False
75,229,24,82,5020,-7,32.0,True,False,True,False,False
162,139,3,150,6911,12,1.8518518518518516,False,True,False,False,False
115,220,23,101,4954,14,20.0,False,False,False,True,False
180,128,13,175,5312,5,7.222222222222221,True,False,True,False,False
93,257,17,98,9980,-5,18.27956989247312,False,False,False,True,False
146,156,7,160,6639,-14,4.794520547945205,True,False,True,False,False
91,262,26,87,7179,4,28.57142857142857,False,False,True,False,False
55,239,9,57,7779,-2,16.363636363636363,True,False,True,False,False
72,194,4,59,3056,13,5.555555555555555,False,False,False,True,False
138,217,22,119,8102,19,15.942028985507244,False,True,False,True,False
172,152,6,182,7644,-10,3.488372093023256,False,False,False,True,False
196,132,11,207,6785,-11,5.612244897959184,True,False,False,False,True
100,204,24,108,2447,-8,24.0,False,False,False,False,False
60,168,2,42,1514,18,3.3333333333333335,False,True,False,False,True
61,223,25,48,2913,13,40.98360655737705,True,False,False,False,False
123,142,3,104,2951,19,2.4390243902439024,False,True,False,False,True
57,237,9,67,6570,-10,15.789473684210526,False,False,False,False,False
90,253,3,106,9965,-16,3.3333333333333335,True,False,False,True,False
134,143,14,133,1328,1,10.44776119402985,False,False,False,False,False
121,262,28,129,9985,-8,23.140495867768596,True,False,True,False,False
104,224,9,100,7513,4,8.653846153846153,False,True,False,True,False
186,146,20,175,6973,11,10.75268817204301,False,True,False,False,True
96,210,29,97,2410,-1,30.208333333333332,False,True,True,False,False
192,176,21,177,8714,15,10.9375,False,False,True,False,False
153,126,15,166,2137,-13,9.803921568627452,True,False,False,True,False
91,209,14,101,5666,-10,15.384615384615385,False,True,True,False,False
109,221,18,100,6157,9,16.51376146788991,False,False,False,True,False
61,214,28,52,2568,9,45.90163934426229,False,False,False,False,False
179,154,19,174,5472,5,10.614525139664805,True,False,False,True,False
56,262,18,60,8566,-4,32.142857142857146,False,True,False,True,False
129,171,17,130,4274,-1,13.178294573643413,False,False,False,False,True
180,148,25,186,4273,-6,13.88888888888889,False,True,True,False,False
158,184,11,161,7243,-3,6.962025316455696,True,False,False,False,True
52,245,24,43,4469,9,46.15384615384615,False,True,False,False,True
76,239,15,73,6932,3,19.736842105263158,False,True,False,False,True
163,132,0,158,7564,5,0.0,False,False,False,False,True
156,173,15,139,6362,17,9.615384615384617,False,False,False,False,True
89,173,1,80,5636,9,1.1235955056179776,True,False,True,False,False
178,149,23,190,6346,-12,12.921348314606742,True,False,True,False,False
57,189,14,58,2236,-1,24.561403508771928,True,False,True,False,False
150,141,6,147,5208,3,4.0,False,False,False,False,True
173,167,27,185,5468,-12,15.606936416184972,True,False,True,False,False
156,120,0,162,3346,-6,0.0,True,False,False,False,True
150,123,4,148,2042,2,2.666666666666667,False,False,True,False,False
53,248,9,46,5766,7,16.9811320754717,True,False,True,False,False
159,177,21,163,5106,-4,13.20754716981132,False,False,True,False,False
68,298,20,81,9199,-13,29.411764705882355,True,False,True,False,False
81,228,3,84,8320,-3,3.7037037037037033,False,False,False,True,False
186,129,13,203,4731,-17,6.989247311827956,False,True,True,False,False
61,276,12,63,8302,-2,19.672131147540984,False,False,True,False,False
188,103,0,172,6492,16,0.0,False,False,False,True,False
95,177,15,110,1460,-15,15.789473684210526,False,False,False,False,False
168,142,22,171,3302,-3,13.095238095238097,True,False,False,False,False
65,213,8,80,3633,-15,12.307692307692308,False,False,False,True,False
178,125,21,162,1361,16,11.797752808988763,False,False,False,False,False
112,203,15,130,6493,-18,13.392857142857142,True,False,True,False,False
158,179,18,143,8146,15,11.39240506329114,False,True,False,False,True
168,124,14,183,1787,-15,8.333333333333332,False,False,False,False,True
70,201,25,53,1208,17,35.714285714285715,True,False,True,False,False
62,272,13,51,9458,11,20.967741935483872,False,True,True,False,False
53,245,19,33,6092,20,35.84905660377358,False,False,False,False,False
151,109,9,151,1553,0,5.960264900662252,False,True,False,True,False
108,254,20,127,9025,-19,18.51851851851852,False,False,False,False,True
177,139,11,195,5516,-18,6.214689265536723,False,False,True,False,False
76,260,27,92,7451,-16,35.526315789473685,False,True,False,True,False
118,111,0,100,2513,18,0.0,False,True,False,True,False
74,271,20,84,8425,-10,27.027027027027028,False,True,True,False,False
180,147,16,186,6351,-6,8.88888888888889,False,False,False,True,False
146,178,8,142,7749,4,5.47945205479452,False,False,False,False,True
74,263,22,76,8005,-2,29.72972972972973,True,False,False,False,True
197,168,18,189,9412,8,9.137055837563452,True,False,False,True,False
175,147,24,181,3344,-6,13.714285714285715,True,False,True,False,False
182,161,17,181,8154,1,9.340659340659341,False,False,False,True,False
58,238,27,50,2971,8,46.55172413793103,False,True,False,False,False
165,138,6,168,5438,-3,3.6363636363636362,True,False,True,False,False
183,146,8,165,6324,18,4.371584699453552,False,False,True,False,False
109,222,21,98,6669,11,19.26605504587156,False,True,True,False,False
170,163,25,150,6161,20,14.705882352941178,True,False,False,False,True
188,118,20,180,2205,8,10.638297872340425,False,True,True,False,False
157,116,11,150,2855,7,7.006369426751593,False,True,True,False,False
157,109,6,169,2999,-12,3.821656050955414,True,False,False,False,True
180,111,13,161,3435,19,7.222222222222221,True,False,False,False,True
125,203,14,106,7780,19,11.200000000000001,False,False,False,False,True
79,218,14,97,4098,-18,17.72151898734177,False,True,True,False,False
70,204,5,80,4386,-10,7.142857142857142,True,False,True,False,False
83,226,20,66,6440,17,24.096385542168676,True,False,False,False,True
90,243,13,103,7436,-13,14.444444444444443,False,True,False,False,True
100,160,1,98,2777,2,1.0,False,True,False,False,False
131,197,7,147,8403,-16,5.343511450381679,False,True,False,False,True
107,193,12,95,7858,12,11.214953271028037,True,False,False,True,False
124,175,22,127,3939,-3,17.741935483870968,True,False,False,False,False
72,170,5,64,1838,8,6.944444444444445,False,False,False,False,True
177,150,4,186,6725,-9,2.2598870056497176,False,True,False,False,True
199,119,4,197,5759,2,2.0100502512562812,True,False,False,False,True
66,244,24,55,5860,11,36.36363636363637,True,False,False,False,True
118,130,0,111,4138,7,0.0,False,True,False,True,False
157,100,8,176,1175,-19,5.095541401273886,True,False,False,False,True
188,117,5,187,5605,1,2.6595744680851063,False,True,True,False,False
143,152,19,126,4162,17,13.286713286713287,True,False,False,False,False
64,227,25,81,3752,-17,39.0625,False,True,False,False,True
140,185,29,158,1837,-18,20.714285714285715,False,True,True,False,False
82,231,6,66,8845,16,7.317073170731707,True,False,False,True,False
174,111,8,185,3733,-11,4.597701149425287,False,True,False,False,False
65,271,4,50,8688,15,6.153846153846154,False,False,False,False,True
115,192,13,108,6206,7,11.304347826086957,False,False,False,False,False
96,157,4,81,3653,15,4.166666666666666,False,True,False,False,True
197,120,7,190,7140,7,3.5532994923857872,False,False,False,True,False
173,158,6,164,8219,9,3.4682080924855487,True,False,False,True,False
50,222,12,56,4349,-6,24.0,True,False,False,False,False
